"project","className","jmhVersion","benchmarkName","executionTimeDefault","executionTime","executionTimePercentage","warmupTimeDefault","warmupTime","warmupTimePercentage","measurementTimeDefault","measurementTime","measurementTimePercentage","onlyModeChanged","onlySingleShot","measurementWarmupRatio","measurementWarmupRatioPerMeasurementFork","hasWarmupForks"
"apache/incubator-druid","org.apache.druid.benchmark.FlattenJSONBenchmark","1.21","flatten","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.FlattenJSONBenchmark","1.21","jqflatten","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.FlattenJSONBenchmark","1.21","preflattenNestedParser","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.FlattenJSONBenchmark","1.21","forcedRootPaths","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.LongCompressionBenchmark","1.21","readContinuous","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.LongCompressionBenchmark","1.21","readSkipping","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.StupidPoolConcurrencyBenchmark","1.21","hammerQueue","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","read1","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","read2","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","read4","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","read8","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd12","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd16","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd20","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd24","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd32","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd40","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd48","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd56","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.VSizeSerdeBenchmark","1.21","readd64","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.CompressedVSizeColumnarMultiIntsBenchmark","1.21","uncompressed","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.CompressedVSizeColumnarMultiIntsBenchmark","1.21","compressed","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionAggregationBenchmark","1.21","queryUsingJavaScript","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionAggregationBenchmark","1.21","queryUsingExpression","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionAggregationBenchmark","1.21","queryUsingNative","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.TimeParseBenchmark","1.21","parseNoContext","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.TimeParseBenchmark","1.21","parseWithContext","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.GenericIndexedBenchmark","1.21","get","500","250.0","0.5","250","50.0","0.2","250","200.0","0.8","false","false","4.0","4.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.GenericIndexedBenchmark","1.21","indexOf","500","250.0","0.5","250","50.0","0.2","250","200.0","0.8","false","false","4.0","4.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.DimensionPredicateFilterBenchmark","1.21","matchIsEven","500","200.0","0.4","250","100.0","0.4","250","100.0","0.4","false","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.MergeSequenceBenchmark","1.21","mergeHierarchical","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.MergeSequenceBenchmark","1.21","mergeFlat","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","timeFloorUsingExpression","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","timeFloorUsingExtractionFn","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","timeFloorUsingCursor","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","timeFormatUsingExpression","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","timeFormatUsingExtractionFn","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","strlenUsingExpressionAsLong","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","strlenUsingExpressionAsString","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","strlenUsingExtractionFn","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","arithmeticOnLong","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.ExpressionSelectorBenchmark","1.21","stringConcatAndCompareOnLong","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexStringOnly","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexStringTwice","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexStringThenLong","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexStringThenFloat","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexLongOnly","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexLongTwice","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexLongThenString","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexLongThenFloat","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexFloatOnly","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexFloatTwice","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexFloatThenString","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.TopNTypeInterfaceBenchmark","1.21","querySingleQueryableIndexFloatThenLong","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.indexing.IndexMergeBenchmark","1.21","mergeV9","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.indexing.IncrementalIndexReadBenchmark","1.21","read","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.indexing.IncrementalIndexReadBenchmark","1.21","readWithFilters","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.indexing.IndexPersistBenchmark","1.21","persistV9","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.indexing.IndexIngestionBenchmark","1.21","addRows","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.CachingClusteredClientBenchmark","1.21","timeseriesQuery","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.CachingClusteredClientBenchmark","1.21","topNQuery","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.CachingClusteredClientBenchmark","1.21","groupByQuery","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SqlVsNativeBenchmark","1.21","queryNative","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SqlVsNativeBenchmark","1.21","queryPlanner","500","450.0","0.9","250","150.0","0.6","250","300.0","1.2","false","false","2.0","2.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.TimeseriesBenchmark","1.21","querySingleIncrementalIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.TimeseriesBenchmark","1.21","querySingleQueryableIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.TimeseriesBenchmark","1.21","queryFilteredSingleQueryableIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.TimeseriesBenchmark","1.21","queryMultiQueryableIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SearchBenchmark","1.21","querySingleIncrementalIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SearchBenchmark","1.21","querySingleQueryableIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SearchBenchmark","1.21","queryMultiQueryableIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.GroupByBenchmark","1.21","querySingleIncrementalIndex","500","700.0","1.4","250","200.0","0.8","250","500.0","2.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.GroupByBenchmark","1.21","querySingleQueryableIndex","500","700.0","1.4","250","200.0","0.8","250","500.0","2.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.GroupByBenchmark","1.21","queryMultiQueryableIndexX","500","700.0","1.4","250","200.0","0.8","250","500.0","2.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.GroupByBenchmark","1.21","queryMultiQueryableIndexWithSpilling","500","700.0","1.4","250","200.0","0.8","250","500.0","2.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.GroupByBenchmark","1.21","queryMultiQueryableIndexWithSerde","500","700.0","1.4","250","200.0","0.8","250","500.0","2.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SqlBenchmark","1.21","querySql","500","400.0","0.8","250","150.0","0.6","250","250.0","1.0","false","false","1.6666666666666667","1.6666666666666667","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SelectBenchmark","1.21","queryIncrementalIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SelectBenchmark","1.21","queryQueryableIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.SelectBenchmark","1.21","queryMultiQueryableIndex","500","350.0","0.7","250","100.0","0.4","250","250.0","1.0","false","false","2.5","2.5","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.timecompare.TimeCompareBenchmark","1.21","queryMultiQueryableIndexTopN","500","2500.0","5.0","250","500.0","2.0","250","2000.0","8.0","false","false","4.0","4.0","false"
"apache/incubator-druid","org.apache.druid.benchmark.query.timecompare.TimeCompareBenchmark","1.21","queryMultiQueryableIndexTimeseries","500","2500.0","5.0","250","500.0","2.0","250","2000.0","8.0","false","false","4.0","4.0","false"
