"project","benchmarkName","numberOfChanges"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.throughputStringGetBytesCharSetDefault","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.throughputStringGetBytesStringShiftJIS","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.throughputStringGetBytesCharSetShiftJIS","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleDateFormatBenchmark.baseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleDateFormatBenchmark.synchronizedFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleDateFormatBenchmark.threadLocalFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleDateFormatBenchmark.cachedFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleDateFormatBenchmark.fastFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleDateFormatBenchmark.atomicFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.baseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.granularity_nanotime","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.baseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4jRandomDebugStringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4jDebugStringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.slf4jDebugStringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4jClassicDebugStringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4jDebugRandomParameterizedString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4jDebugParameterizedString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.slf4jDebugParameterizedString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.threadLocalSimpleDateFmt","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalSimpleDateFmt","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalCustomFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fixedDateFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFastFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFixedFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.logback","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.log4j2","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.format","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.format0","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.formatStringArgs","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.format0_inlined2","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.VarargsBenchmark.baseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.VarargsBenchmark.varargParams","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.VarargsBenchmark.individualParams","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAFStringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2StringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.slf4jStringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1StringConcatenation","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAFParameterizedString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2ParameterizedString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.slf4jParameterizedString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.simpleDateFormat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatCreateNewStringBuilder","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedBitFiddlingReuseCharArray","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatCreateNewCharArray","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatReuseCharArray","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedFormatReuseStringBuilder","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersNoLocks","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithoutCountersOrLocks","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersRetryAfterReconfig","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap1Element","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet1Element","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList1Element","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap3Elements","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet3Element","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList3Element","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.newInstance","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.threadLocal","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.objectPool","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringNewInstance","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringThreadLocal","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringObjectPool","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesCharSet","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesCharSet","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.newInstance","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.concurrentHashMap","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledMessageResponseTime","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.stringGetBytes","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayM","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArraySpace","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMC","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDEx","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMEx","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCDEx","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayC","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCNoSpace","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableM","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMC","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDEx","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMEx","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCDEx","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableC","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDNoSpace","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCNoSpace","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0_inlined2","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.classicGetFormattedMsg","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredGetFormattedMsg","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredFormatTo","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textEncoderEncode","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.charBufferEncode","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.charBufferCopyAndEncode","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textHelperCopyAndEncode","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.toStringMCD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.encodeMCD","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput3Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput5Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput7Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput9Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.latencySimple","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.latency3Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.latency5Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.latency7Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.latency9Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV3","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV3","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV3","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV2","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV2","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV2","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9Params","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.log4j2Gelf","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAF","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2File","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.julFile","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2RAF","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2File","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3LogbackFile","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile","0"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1LocationBenchmark.throughputSimple","0"
